"id","youtubeUrl","status","percent","startedAt","finishedAt","transcriptPath","bulletPath","summaryPath","sceneFactsPath","whisperModel","asrDevice","vlDevice","vlModel","sceneThresh","enableOcr","frames","bulletCount","transcriptWord","summaryWord","timeDownloadSec","timeSpeechtoTextSec","timeCaptionImageSec","timeSummarizeSec","timeTotal","durationSec","errorMessage","keyword","userId","whisperTemp"
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
Error while decoding stream #0:1: Invalid data found when processing input
[aac @ 0x57cb09b47100] channel element 0.0 duplicate
